% time	cellId	IMSI	RNTI	layer	mcs	size	rv	ndi	ccId
1219	3	3	1	0	28	549	0	1	0
1219	3	6	3	0	28	549	0	1	0
1220	1	1	1	0	28	549	0	1	0
1220	1	4	2	0	28	549	0	1	0
1220	2	2	1	0	28	549	0	1	0
1220	2	5	3	0	28	549	0	1	0
1220	3	3	1	0	28	549	0	1	0
1220	3	6	3	0	28	549	0	1	0
1221	1	1	1	0	28	549	0	1	0
1221	1	4	2	0	28	549	0	1	0
1221	2	2	1	0	28	549	0	1	0
1221	2	5	3	0	28	549	0	1	0
1221	3	3	1	0	28	549	0	1	0
1221	3	6	3	0	28	549	0	1	0
1222	1	1	1	0	28	549	0	1	0
1222	1	4	2	0	28	549	0	1	0
1222	2	2	1	0	28	549	0	1	0
1222	2	5	3	0	28	549	0	1	0
1222	3	3	1	0	28	549	0	1	0
1222	3	6	3	0	28	549	0	1	0
1223	1	1	1	0	28	549	0	1	0
1223	1	4	2	0	28	549	0	1	0
1223	2	2	1	0	28	549	0	1	0
1223	2	5	3	0	28	549	0	1	0
1223	3	3	1	0	28	549	0	1	0
1223	3	6	3	0	28	549	0	1	0
1224	1	1	1	0	28	549	0	1	0
1224	1	4	2	0	28	549	0	1	0
1224	2	2	1	0	28	549	0	1	0
1224	2	5	3	0	28	549	0	1	0
1224	3	3	1	0	28	549	0	1	0
1224	3	6	3	0	28	549	0	1	0
1225	1	1	1	0	28	549	0	1	0
1225	1	4	2	0	28	549	0	1	0
1225	2	2	1	0	28	549	0	1	0
1225	2	5	3	0	28	549	0	1	0
1225	3	3	1	0	28	549	0	1	0
1225	3	6	3	0	28	549	0	1	0
1226	1	1	1	0	28	549	0	1	0
1226	1	4	2	0	28	549	0	1	0
1226	2	2	1	0	28	549	0	1	0
1226	2	5	3	0	28	549	0	1	0
1226	3	3	1	0	28	549	0	1	0
1226	3	6	3	0	28	549	0	1	0
1227	1	1	1	0	28	549	0	1	0
1227	1	4	2	0	28	549	0	1	0
1227	2	2	1	0	28	549	0	1	0
1227	2	5	3	0	28	549	0	1	0
1227	3	6	3	0	28	549	0	1	0
1228	1	1	1	0	28	549	0	1	0
1228	1	4	2	0	28	549	0	1	0
1228	2	2	1	0	28	549	0	1	0
1228	2	5	3	0	28	549	0	1	0
1228	3	3	1	0	28	549	0	1	0
1228	3	6	3	0	28	549	0	1	0
1229	1	1	1	0	28	549	0	1	0
1229	1	4	2	0	28	549	0	1	0
1229	2	2	1	0	28	549	0	1	0
1229	2	5	3	0	28	549	0	1	0
1229	3	3	1	0	28	549	0	1	0
1229	3	6	3	0	28	549	0	1	0
1230	1	1	1	0	28	549	0	1	0
1230	1	4	2	0	28	549	0	1	0
1230	2	2	1	0	28	549	0	1	0
1230	2	5	3	0	28	549	0	1	0
1230	3	3	1	0	28	549	0	1	0
1230	3	6	3	0	28	549	0	1	0
1231	1	1	1	0	28	549	0	1	0
1231	1	4	2	0	28	549	0	1	0
1231	2	2	1	0	28	549	0	1	0
1231	2	5	3	0	28	549	0	1	0
1231	3	3	1	0	28	549	0	1	0
1231	3	6	3	0	28	549	0	1	0
1232	1	1	1	0	28	549	0	1	0
1232	1	4	2	0	28	549	0	1	0
1232	2	2	1	0	28	549	0	1	0
1232	2	5	3	0	28	549	0	1	0
1232	3	3	1	0	28	549	0	1	0
1232	3	6	3	0	28	549	0	1	0
1233	1	1	1	0	28	549	0	1	0
1233	1	4	2	0	28	549	0	1	0
1233	2	2	1	0	28	549	0	1	0
1233	2	5	3	0	28	549	0	1	0
1233	3	6	3	0	28	549	0	1	0
1234	1	1	1	0	28	549	0	1	0
1234	1	4	2	0	28	549	0	1	0
1234	2	2	1	0	28	549	0	1	0
1234	2	5	3	0	28	549	0	1	0
1234	3	6	3	0	28	549	0	1	0
1235	1	1	1	0	28	549	0	1	0
1235	1	4	2	0	28	549	0	1	0
1235	2	5	3	0	28	549	0	1	0
1235	3	3	1	0	28	549	0	1	0
1235	3	6	3	0	28	549	0	1	0
1236	1	1	1	0	28	549	0	1	0
1236	1	4	2	0	28	549	0	1	0
1236	2	2	1	0	28	549	0	1	0
1236	2	5	3	0	28	549	0	1	0
1236	3	3	1	0	28	549	0	1	0
1236	3	6	3	0	28	549	0	1	0
1237	1	1	1	0	28	549	0	1	0
1237	1	4	2	0	28	549	0	1	0
1237	2	2	1	0	28	549	0	1	0
1237	2	5	3	0	28	549	0	1	0
1237	3	3	1	0	28	549	0	1	0
1237	3	6	3	0	28	549	0	1	0
1238	1	1	1	0	28	549	0	1	0
1238	1	4	2	0	28	549	0	1	0
1238	2	2	1	0	28	549	0	1	0
1238	2	5	3	0	28	549	0	1	0
1238	3	3	1	0	28	549	0	1	0
1238	3	6	3	0	28	549	0	1	0
1239	1	1	1	0	28	549	0	1	0
1239	1	4	2	0	28	549	0	1	0
1239	2	2	1	0	28	549	0	1	0
1239	2	5	3	0	28	549	0	1	0
1239	3	3	1	0	28	549	0	1	0
1239	3	6	3	0	28	549	0	1	0
1240	1	1	1	0	28	549	0	1	0
1240	1	4	2	0	28	549	0	1	0
1240	2	2	1	0	28	549	0	1	0
1240	2	5	3	0	28	549	0	1	0
1240	3	6	3	0	28	549	0	1	0
1241	1	1	1	0	28	549	0	1	0
1241	1	4	2	0	28	549	0	1	0
1241	2	2	1	0	28	549	0	1	0
1241	2	5	3	0	28	549	0	1	0
1241	3	6	3	0	28	549	0	1	0
1242	1	1	1	0	28	549	0	1	0
1242	1	4	2	0	28	549	0	1	0
1242	2	5	3	0	28	549	0	1	0
1242	3	3	1	0	28	549	0	1	0
1242	3	6	3	0	28	549	0	1	0
1243	1	1	1	0	28	549	0	1	0
1243	1	4	2	0	28	549	0	1	0
1243	2	2	1	0	28	549	0	1	0
1243	2	5	3	0	28	549	0	1	0
1243	3	6	3	0	28	549	0	1	0
1244	1	1	1	0	28	549	0	1	0
1244	1	4	2	0	28	549	0	1	0
1244	2	2	1	0	28	549	0	1	0
1244	2	5	3	0	28	549	0	1	0
1244	3	3	1	0	28	549	0	1	0
1244	3	6	3	0	28	549	0	1	0
1245	1	1	1	0	28	549	0	1	0
1245	1	4	2	0	28	549	0	1	0
1245	2	2	1	0	28	549	0	1	0
1245	2	5	3	0	28	549	0	1	0
1245	3	3	1	0	28	549	0	1	0
1245	3	6	3	0	28	549	0	1	0
1246	1	1	1	0	28	549	0	1	0
1246	1	4	2	0	28	549	0	1	0
1246	2	2	1	0	28	549	0	1	0
1246	2	5	3	0	28	549	0	1	0
1246	3	3	1	0	28	549	0	1	0
1246	3	6	3	0	28	549	0	1	0
1247	1	1	1	0	28	549	0	1	0
1247	1	4	2	0	28	549	0	1	0
1247	2	2	1	0	28	549	0	1	0
1247	2	5	3	0	28	549	0	1	0
1247	3	3	1	0	28	549	0	1	0
1247	3	6	3	0	28	549	0	1	0
1248	1	1	1	0	28	549	0	1	0
1248	1	4	2	0	28	549	0	1	0
1248	2	2	1	0	28	549	0	1	0
1248	2	5	3	0	28	549	0	1	0
1248	3	3	1	0	28	549	0	1	0
1248	3	6	3	0	28	549	0	1	0
1249	1	1	1	0	28	549	0	1	0
1249	1	4	2	0	28	549	0	1	0
1249	2	2	1	0	28	549	0	1	0
1249	2	5	3	0	28	549	0	1	0
1249	3	3	1	0	28	549	0	1	0
1249	3	6	3	0	28	549	0	1	0
1250	1	1	1	0	28	549	0	1	0
1250	1	4	2	0	28	549	0	1	0
1250	2	2	1	0	28	549	0	1	0
1250	2	5	3	0	28	549	0	1	0
1250	3	6	3	0	28	549	0	1	0
1251	1	1	1	0	28	549	0	1	0
1251	1	4	2	0	28	549	0	1	0
1251	2	2	1	0	28	549	0	1	0
1251	2	5	3	0	28	549	0	1	0
1251	3	3	1	0	28	549	0	1	0
1251	3	6	3	0	28	549	0	1	0
1252	1	1	1	0	28	549	0	1	0
1252	1	4	2	0	28	549	0	1	0
1252	2	2	1	0	28	549	0	1	0
1252	2	5	3	0	28	549	0	1	0
1252	3	3	1	0	28	549	0	1	0
1252	3	6	3	0	28	549	0	1	0
1253	1	1	1	0	28	549	0	1	0
1253	1	4	2	0	28	549	0	1	0
1253	2	2	1	0	28	549	0	1	0
1253	2	5	3	0	28	549	0	1	0
1253	3	3	1	0	28	549	0	1	0
1253	3	6	3	0	28	549	0	1	0
1254	1	1	1	0	28	549	0	1	0
1254	1	4	2	0	28	549	0	1	0
1254	2	2	1	0	28	549	0	1	0
1254	2	5	3	0	28	549	0	1	0
1254	3	3	1	0	28	549	0	1	0
1254	3	6	3	0	28	549	0	1	0
1255	1	1	1	0	28	549	0	1	0
1255	1	4	2	0	28	549	0	1	0
1255	2	2	1	0	28	549	0	1	0
1255	2	5	3	0	28	549	0	1	0
1255	3	3	1	0	28	549	0	1	0
1255	3	6	3	0	28	549	0	1	0
1256	1	1	1	0	28	549	0	1	0
1256	1	4	2	0	28	549	0	1	0
1256	2	2	1	0	28	549	0	1	0
1256	2	5	3	0	28	549	0	1	0
1256	3	3	1	0	28	549	0	1	0
1256	3	6	3	0	28	549	0	1	0
1257	1	1	1	0	28	549	0	1	0
1257	1	4	2	0	28	549	0	1	0
1257	2	2	1	0	28	549	0	1	0
1257	2	5	3	0	28	549	0	1	0
1257	3	3	1	0	28	549	0	1	0
1257	3	6	3	0	28	549	0	1	0
1258	1	1	1	0	28	549	0	1	0
1258	1	4	2	0	28	549	0	1	0
1258	2	2	1	0	28	549	0	1	0
1258	2	5	3	0	28	549	0	1	0
1258	3	3	1	0	28	549	0	1	0
1258	3	6	3	0	28	549	0	1	0
1259	1	1	1	0	28	549	0	1	0
1259	1	4	2	0	28	549	0	1	0
1259	2	2	1	0	28	549	0	1	0
1259	2	5	3	0	28	549	0	1	0
1259	3	3	1	0	28	549	0	1	0
1259	3	6	3	0	28	549	0	1	0
1260	1	1	1	0	28	549	0	1	0
1260	1	4	2	0	28	549	0	1	0
1260	2	2	1	0	28	549	0	1	0
1260	2	5	3	0	28	549	0	1	0
1260	3	3	1	0	28	549	0	1	0
1260	3	6	3	0	28	549	0	1	0
1261	1	1	1	0	28	549	0	1	0
1261	1	4	2	0	28	549	0	1	0
1261	2	2	1	0	28	549	0	1	0
1261	2	5	3	0	28	549	0	1	0
1261	3	3	1	0	28	549	0	1	0
1261	3	6	3	0	28	549	0	1	0
1262	1	1	1	0	28	549	0	1	0
1262	1	4	2	0	28	549	0	1	0
1262	2	2	1	0	28	549	0	1	0
1262	2	5	3	0	28	549	0	1	0
1262	3	3	1	0	28	549	0	1	0
1262	3	6	3	0	28	549	0	1	0
1263	1	1	1	0	28	549	0	1	0
1263	1	4	2	0	28	549	0	1	0
1263	2	2	1	0	28	549	0	1	0
1263	2	5	3	0	28	549	0	1	0
1263	3	3	1	0	28	549	0	1	0
1263	3	6	3	0	28	549	0	1	0
1264	1	1	1	0	28	549	0	1	0
1264	1	4	2	0	28	549	0	1	0
1264	2	2	1	0	28	549	0	1	0
1264	2	5	3	0	28	549	0	1	0
1264	3	3	1	0	28	549	0	1	0
1264	3	6	3	0	28	549	0	1	0
1265	1	1	1	0	28	549	0	1	0
1265	1	4	2	0	28	549	0	1	0
1265	2	2	1	0	28	549	0	1	0
1265	2	5	3	0	28	549	0	1	0
1265	3	6	3	0	28	549	0	1	0
1266	1	1	1	0	28	549	0	1	0
1266	1	4	2	0	28	549	0	1	0
1266	2	2	1	0	28	549	0	1	0
1266	2	5	3	0	28	549	0	1	0
1266	3	3	1	0	28	549	0	1	0
1266	3	6	3	0	28	549	0	1	0
1267	1	1	1	0	28	549	0	1	0
1267	1	4	2	0	28	549	0	1	0
1267	2	2	1	0	28	549	0	1	0
1267	2	5	3	0	28	549	0	1	0
1267	3	3	1	0	28	549	0	1	0
1267	3	6	3	0	28	549	0	1	0
1268	1	1	1	0	28	549	0	1	0
1268	1	4	2	0	28	549	0	1	0
1268	2	2	1	0	28	549	0	1	0
1268	2	5	3	0	28	549	0	1	0
1268	3	3	1	0	28	549	0	1	0
1268	3	6	3	0	28	549	0	1	0
1269	1	1	1	0	28	549	0	1	0
1269	1	4	2	0	28	549	0	1	0
1269	2	2	1	0	28	549	0	1	0
1269	2	5	3	0	28	549	0	1	0
1269	3	3	1	0	28	549	0	1	0
1269	3	6	3	0	28	549	0	1	0
1270	1	1	1	0	28	549	0	1	0
1270	1	4	2	0	28	549	0	1	0
1270	2	5	3	0	28	549	0	1	0
1270	3	3	1	0	28	549	0	1	0
1270	3	6	3	0	28	549	0	1	0
1271	1	1	1	0	28	549	0	1	0
1271	1	4	2	0	28	549	0	1	0
1271	2	2	1	0	28	549	0	1	0
1271	2	5	3	0	28	549	0	1	0
1271	3	3	1	0	28	549	0	1	0
1271	3	6	3	0	28	549	0	1	0
1272	1	1	1	0	28	549	0	1	0
1272	1	4	2	0	28	549	0	1	0
1272	2	2	1	0	28	549	0	1	0
1272	2	5	3	0	28	549	0	1	0
1272	3	6	3	0	28	549	0	1	0
1273	1	1	1	0	28	549	0	1	0
1273	1	4	2	0	28	549	0	1	0
1273	2	2	1	0	28	549	0	1	0
1273	2	5	3	0	28	549	0	1	0
1273	3	3	1	0	28	549	0	1	0
1273	3	6	3	0	28	549	0	1	0
1274	1	1	1	0	28	549	0	1	0
1274	1	4	2	0	28	549	0	1	0
1274	2	2	1	0	28	549	0	1	0
1274	2	5	3	0	28	549	0	1	0
1274	3	3	1	0	28	549	0	1	0
1274	3	6	3	0	28	549	0	1	0
1275	1	1	1	0	28	549	0	1	0
1275	1	4	2	0	28	549	0	1	0
1275	2	2	1	0	28	549	0	1	0
1275	2	5	3	0	28	549	0	1	0
1275	3	3	1	0	28	549	0	1	0
1275	3	6	3	0	28	549	0	1	0
1276	1	1	1	0	28	549	0	1	0
1276	1	4	2	0	28	549	0	1	0
1276	2	2	1	0	28	549	0	1	0
1276	2	5	3	0	28	549	0	1	0
1276	3	3	1	0	28	549	0	1	0
1276	3	6	3	0	28	549	0	1	0
1277	1	1	1	0	28	549	0	1	0
1277	1	4	2	0	28	549	0	1	0
1277	2	5	3	0	28	549	0	1	0
1277	3	3	1	0	28	549	0	1	0
1277	3	6	3	0	28	549	0	1	0
1278	1	1	1	0	28	549	0	1	0
1278	1	4	2	0	28	549	0	1	0
1278	2	2	1	0	28	549	0	1	0
1278	2	5	3	0	28	549	0	1	0
1278	3	3	1	0	28	549	0	1	0
1278	3	6	3	0	28	549	0	1	0
1279	1	1	1	0	28	549	0	1	0
1279	1	4	2	0	28	549	0	1	0
1279	2	2	1	0	28	549	0	1	0
1279	2	5	3	0	28	549	0	1	0
1279	3	3	1	0	28	549	0	1	0
1279	3	6	3	0	28	549	0	1	0
1280	1	1	1	0	28	549	0	1	0
1280	1	4	2	0	28	549	0	1	0
1280	2	2	1	0	28	549	0	1	0
1280	2	5	3	0	28	549	0	1	0
1280	3	3	1	0	28	549	0	1	0
1280	3	6	3	0	28	549	0	1	0
1281	1	1	1	0	28	549	0	1	0
1281	1	4	2	0	28	549	0	1	0
1281	2	2	1	0	28	549	0	1	0
1281	2	5	3	0	28	549	0	1	0
1281	3	3	1	0	28	549	0	1	0
1281	3	6	3	0	28	549	0	1	0
1282	1	1	1	0	28	549	0	1	0
1282	1	4	2	0	28	549	0	1	0
1282	2	2	1	0	28	549	0	1	0
1282	2	5	3	0	28	549	0	1	0
1282	3	3	1	0	28	549	0	1	0
1282	3	6	3	0	28	549	0	1	0
1283	1	1	1	0	28	549	0	1	0
1283	1	4	2	0	28	549	0	1	0
1283	2	2	1	0	28	549	0	1	0
1283	2	5	3	0	28	549	0	1	0
1283	3	3	1	0	28	549	0	1	0
1283	3	6	3	0	28	549	0	1	0
1284	1	1	1	0	28	549	0	1	0
1284	1	4	2	0	28	549	0	1	0
1284	2	2	1	0	28	549	0	1	0
1284	2	5	3	0	28	549	0	1	0
1284	3	3	1	0	28	549	0	1	0
1284	3	6	3	0	28	549	0	1	0
1285	1	1	1	0	28	549	0	1	0
1285	1	4	2	0	28	549	0	1	0
1285	2	2	1	0	28	549	0	1	0
1285	2	5	3	0	28	549	0	1	0
1285	3	3	1	0	28	549	0	1	0
1285	3	6	3	0	28	549	0	1	0
1286	1	1	1	0	28	549	0	1	0
1286	1	4	2	0	28	549	0	1	0
1286	2	2	1	0	28	549	0	1	0
1286	2	5	3	0	28	549	0	1	0
1286	3	3	1	0	28	549	0	1	0
1286	3	6	3	0	28	549	0	1	0
1287	1	1	1	0	28	549	0	1	0
1287	1	4	2	0	28	549	0	1	0
1287	2	2	1	0	28	549	0	1	0
1287	2	5	3	0	28	549	0	1	0
1287	3	3	1	0	28	549	0	1	0
1287	3	6	3	0	28	549	0	1	0
1288	1	1	1	0	28	549	0	1	0
1288	1	4	2	0	28	549	0	1	0
1288	2	2	1	0	28	549	0	1	0
1288	2	5	3	0	28	549	0	1	0
1288	3	3	1	0	28	549	0	1	0
1288	3	6	3	0	28	549	0	1	0
1289	1	1	1	0	28	549	0	1	0
1289	1	4	2	0	28	549	0	1	0
1289	2	2	1	0	28	549	0	1	0
1289	2	5	3	0	28	549	0	1	0
1289	3	6	3	0	28	549	0	1	0
1290	1	1	1	0	28	549	0	1	0
1290	1	4	2	0	28	549	0	1	0
1290	2	2	1	0	28	549	0	1	0
1290	2	5	3	0	28	549	0	1	0
1290	3	3	1	0	28	549	0	1	0
1290	3	6	3	0	28	549	0	1	0
1291	1	1	1	0	28	549	0	1	0
1291	1	4	2	0	28	549	0	1	0
1291	2	2	1	0	28	549	0	1	0
1291	2	5	3	0	28	549	0	1	0
1291	3	3	1	0	28	549	0	1	0
1291	3	6	3	0	28	549	0	1	0
1292	1	1	1	0	28	549	0	1	0
1292	1	4	2	0	28	549	0	1	0
1292	2	2	1	0	28	549	0	1	0
1292	2	5	3	0	28	549	0	1	0
1292	3	3	1	0	28	549	0	1	0
1292	3	6	3	0	28	549	0	1	0
1293	1	4	2	0	28	549	0	1	0
1293	2	2	1	0	28	549	0	1	0
1293	2	5	3	0	28	549	0	1	0
1293	3	3	1	0	28	549	0	1	0
1293	3	6	3	0	28	549	0	1	0
1294	1	1	1	0	28	549	0	1	0
1294	1	4	2	0	28	549	0	1	0
1294	2	2	1	0	28	549	0	1	0
1294	2	5	3	0	28	549	0	1	0
1294	3	3	1	0	28	549	0	1	0
1294	3	6	3	0	28	549	0	1	0
1295	1	1	1	0	28	549	0	1	0
1295	1	4	2	0	28	549	0	1	0
1295	2	2	1	0	28	549	0	1	0
1295	2	5	3	0	28	549	0	1	0
1295	3	3	1	0	28	549	0	1	0
1295	3	6	3	0	28	549	0	1	0
1296	1	1	1	0	28	549	0	1	0
1296	1	4	2	0	28	549	0	1	0
1296	2	2	1	0	28	549	0	1	0
1296	2	5	3	0	28	549	0	1	0
1296	3	6	3	0	28	549	0	1	0
1297	1	1	1	0	28	549	0	1	0
1297	1	4	2	0	28	549	0	1	0
1297	2	2	1	0	28	549	0	1	0
1297	2	5	3	0	28	549	0	1	0
1297	3	3	1	0	28	549	0	1	0
1297	3	6	3	0	28	549	0	1	0
1298	1	1	1	0	28	549	0	1	0
1298	1	4	2	0	28	549	0	1	0
1298	2	2	1	0	28	549	0	1	0
1298	2	5	3	0	28	549	0	1	0
1298	3	3	1	0	28	549	0	1	0
1298	3	6	3	0	28	549	0	1	0
1299	1	1	1	0	28	549	0	1	0
1299	1	4	2	0	28	549	0	1	0
1299	2	2	1	0	28	549	0	1	0
1299	2	5	3	0	28	549	0	1	0
1299	3	3	1	0	28	549	0	1	0
1299	3	6	3	0	28	549	0	1	0
1300	1	4	2	0	28	549	0	1	0
1300	2	2	1	0	28	549	0	1	0
1300	2	5	3	0	28	549	0	1	0
1300	3	3	1	0	28	549	0	1	0
1300	3	6	3	0	28	549	0	1	0
1301	1	1	1	0	28	549	0	1	0
1301	1	4	2	0	28	549	0	1	0
1301	2	2	1	0	28	549	0	1	0
1301	2	5	3	0	28	549	0	1	0
1301	3	3	1	0	28	549	0	1	0
1301	3	6	3	0	28	549	0	1	0
1302	1	1	1	0	28	549	0	1	0
1302	1	4	2	0	28	549	0	1	0
1302	2	2	1	0	28	549	0	1	0
1302	2	5	3	0	28	549	0	1	0
1302	3	3	1	0	28	549	0	1	0
1302	3	6	3	0	28	549	0	1	0
1303	1	1	1	0	28	549	0	1	0
1303	1	4	2	0	28	549	0	1	0
1303	2	2	1	0	28	549	0	1	0
1303	2	5	3	0	28	549	0	1	0
1303	3	3	1	0	28	549	0	1	0
1303	3	6	3	0	28	549	0	1	0
1304	1	1	1	0	28	549	0	1	0
1304	1	4	2	0	28	549	0	1	0
1304	2	2	1	0	28	549	0	1	0
1304	2	5	3	0	28	549	0	1	0
1304	3	3	1	0	28	549	0	1	0
1304	3	6	3	0	28	549	0	1	0
1305	1	1	1	0	28	549	0	1	0
1305	1	4	2	0	28	549	0	1	0
1305	2	2	1	0	28	549	0	1	0
1305	2	5	3	0	28	549	0	1	0
1305	3	3	1	0	28	549	0	1	0
1305	3	6	3	0	28	549	0	1	0
1306	1	1	1	0	28	549	0	1	0
1306	1	4	2	0	28	549	0	1	0
1306	2	2	1	0	28	549	0	1	0
1306	2	5	3	0	28	549	0	1	0
1306	3	3	1	0	28	549	0	1	0
1306	3	6	3	0	28	549	0	1	0
1307	1	1	1	0	28	549	0	1	0
1307	1	4	2	0	28	549	0	1	0
1307	2	2	1	0	28	549	0	1	0
1307	2	5	3	0	28	549	0	1	0
1307	3	3	1	0	28	549	0	1	0
1307	3	6	3	0	28	549	0	1	0
1308	1	1	1	0	28	549	0	1	0
1308	1	4	2	0	28	549	0	1	0
1308	2	2	1	0	28	549	0	1	0
1308	2	5	3	0	28	549	0	1	0
1308	3	3	1	0	28	549	0	1	0
1308	3	6	3	0	28	549	0	1	0
1309	1	1	1	0	28	549	0	1	0
1309	1	4	2	0	28	549	0	1	0
1309	2	2	1	0	28	549	0	1	0
1309	2	5	3	0	28	549	0	1	0
1309	3	3	1	0	28	549	0	1	0
1309	3	6	3	0	28	549	0	1	0
1310	1	1	1	0	28	549	0	1	0
1310	1	4	2	0	28	549	0	1	0
1310	2	2	1	0	28	549	0	1	0
1310	2	5	3	0	28	549	0	1	0
1310	3	3	1	0	28	549	0	1	0
1310	3	6	3	0	28	549	0	1	0
1311	1	1	1	0	28	549	0	1	0
1311	1	4	2	0	28	549	0	1	0
1311	2	2	1	0	28	549	0	1	0
1311	2	5	3	0	28	549	0	1	0
1311	3	3	1	0	28	549	0	1	0
1311	3	6	3	0	28	549	0	1	0
1312	1	1	1	0	28	549	0	1	0
1312	1	4	2	0	28	549	0	1	0
1312	2	2	1	0	28	549	0	1	0
1312	2	5	3	0	28	549	0	1	0
1312	3	3	1	0	28	549	0	1	0
1312	3	6	3	0	28	549	0	1	0
1313	1	1	1	0	28	549	0	1	0
1313	1	4	2	0	28	549	0	1	0
1313	2	2	1	0	28	549	0	1	0
1313	2	5	3	0	28	549	0	1	0
1313	3	3	1	0	28	549	0	1	0
1313	3	6	3	0	28	549	0	1	0
1314	1	1	1	0	28	549	0	1	0
1314	1	4	2	0	28	549	0	1	0
1314	2	2	1	0	28	549	0	1	0
1314	2	5	3	0	28	549	0	1	0
1314	3	3	1	0	28	549	0	1	0
1314	3	6	3	0	28	549	0	1	0
1315	1	1	1	0	28	549	0	1	0
1315	1	4	2	0	28	549	0	1	0
1315	2	5	3	0	28	549	0	1	0
1315	3	3	1	0	28	549	0	1	0
1315	3	6	3	0	28	549	0	1	0
1316	1	1	1	0	28	549	0	1	0
1316	1	4	2	0	28	549	0	1	0
1316	2	2	1	0	28	549	0	1	0
1316	2	5	3	0	28	549	0	1	0
1316	3	3	1	0	28	549	0	1	0
1316	3	6	3	0	28	549	0	1	0
1317	1	1	1	0	28	549	0	1	0
1317	1	4	2	0	28	549	0	1	0
1317	2	2	1	0	28	549	0	1	0
1317	2	5	3	0	28	549	0	1	0
1317	3	3	1	0	28	549	0	1	0
1317	3	6	3	0	28	549	0	1	0
1318	1	1	1	0	28	549	0	1	0
1318	1	4	2	0	28	549	0	1	0
1318	2	2	1	0	28	549	0	1	0
1318	2	5	3	0	28	549	0	1	0
1318	3	3	1	0	28	549	0	1	0
1318	3	6	3	0	28	549	0	1	0
1319	1	1	1	0	28	549	0	1	0
1319	1	4	2	0	28	549	0	1	0
1319	2	2	1	0	28	549	0	1	0
1319	2	5	3	0	28	549	0	1	0
1319	3	3	1	0	28	549	0	1	0
1319	3	6	3	0	28	549	0	1	0
1320	1	1	1	0	28	549	0	1	0
1320	1	4	2	0	28	549	0	1	0
1320	2	2	1	0	28	549	0	1	0
1320	2	5	3	0	28	549	0	1	0
1320	3	3	1	0	28	549	0	1	0
1320	3	6	3	0	28	549	0	1	0
1321	1	1	1	0	28	549	0	1	0
1321	1	4	2	0	28	549	0	1	0
1321	2	2	1	0	28	549	0	1	0
1321	2	5	3	0	28	549	0	1	0
1321	3	3	1	0	28	549	0	1	0
1321	3	6	3	0	28	549	0	1	0
1322	1	1	1	0	28	549	0	1	0
1322	1	4	2	0	28	549	0	1	0
1322	2	5	3	0	28	549	0	1	0
1322	3	3	1	0	28	549	0	1	0
1322	3	6	3	0	28	549	0	1	0
1323	1	1	1	0	28	549	0	1	0
1323	1	4	2	0	28	549	0	1	0
1323	2	2	1	0	28	549	0	1	0
1323	2	5	3	0	28	549	0	1	0
1323	3	3	1	0	28	549	0	1	0
1323	3	6	3	0	28	549	0	1	0
1324	1	1	1	0	28	549	0	1	0
1324	1	4	2	0	28	549	0	1	0
1324	2	2	1	0	28	549	0	1	0
1324	2	5	3	0	28	549	0	1	0
1324	3	3	1	0	28	549	0	1	0
1324	3	6	3	0	28	549	0	1	0
1325	1	1	1	0	28	549	0	1	0
1325	1	4	2	0	28	549	0	1	0
1325	2	2	1	0	28	549	0	1	0
1325	2	5	3	0	28	549	0	1	0
1325	3	3	1	0	28	549	0	1	0
1325	3	6	3	0	28	549	0	1	0
1326	1	1	1	0	28	549	0	1	0
1326	1	4	2	0	28	549	0	1	0
1326	2	2	1	0	28	549	0	1	0
1326	2	5	3	0	28	549	0	1	0
1326	3	3	1	0	28	549	0	1	0
1326	3	6	3	0	28	549	0	1	0
1327	1	1	1	0	28	549	0	1	0
1327	1	4	2	0	28	549	0	1	0
1327	2	2	1	0	28	549	0	1	0
1327	2	5	3	0	28	549	0	1	0
1327	3	3	1	0	28	549	0	1	0
1327	3	6	3	0	28	549	0	1	0
1328	1	1	1	0	28	549	0	1	0
1328	1	4	2	0	28	549	0	1	0
1328	2	2	1	0	28	549	0	1	0
1328	2	5	3	0	28	549	0	1	0
1328	3	3	1	0	28	549	0	1	0
1328	3	6	3	0	28	549	0	1	0
1329	1	1	1	0	28	549	0	1	0
1329	1	4	2	0	28	549	0	1	0
1329	2	2	1	0	28	549	0	1	0
1329	2	5	3	0	28	549	0	1	0
1329	3	3	1	0	28	549	0	1	0
1329	3	6	3	0	28	549	0	1	0
1330	1	1	1	0	28	549	0	1	0
1330	1	4	2	0	28	549	0	1	0
1330	2	2	1	0	28	549	0	1	0
1330	2	5	3	0	28	549	0	1	0
1330	3	3	1	0	28	549	0	1	0
1330	3	6	3	0	28	549	0	1	0
1331	1	1	1	0	28	549	0	1	0
1331	1	4	2	0	28	549	0	1	0
1331	2	2	1	0	28	549	0	1	0
1331	2	5	3	0	28	549	0	1	0
1331	3	3	1	0	28	549	0	1	0
1331	3	6	3	0	28	549	0	1	0
1332	1	1	1	0	28	549	0	1	0
1332	1	4	2	0	28	549	0	1	0
1332	2	2	1	0	28	549	0	1	0
1332	2	5	3	0	28	549	0	1	0
1332	3	3	1	0	28	549	0	1	0
1332	3	6	3	0	28	549	0	1	0
1333	1	1	1	0	28	549	0	1	0
1333	1	4	2	0	28	549	0	1	0
1333	2	2	1	0	28	549	0	1	0
